imei,latitude,longitude,coordinates,datastatus,datastatus_description,hearttime_date,hearttime_time,hearttime_unix,TimeSinceUpdate,TimeAgo,status
355710090009783,11.665604,104.812182,"11.665604,104.812182",4,Offline,2025-11-24,12:09:37,1763960977,10d6h1min,10d ago,success
355710090001996,13.67022,102.563142,"13.67022,102.563142",4,Offline,2025-02-04,00:17:07,1738603027,303d17h53min,10m ago,success
355710090000576,11.545702,104.899014,"11.545702,104.899014",4,Offline,2025-06-09,13:03:36,1749449016,178d5h7min,5m ago,success
355710090001350,13.08632,103.221529,"13.08632,103.221529",4,Offline,2025-07-01,17:05:14,1751364314,156d1h5min,5m ago,success
355710090008389,11.537712,104.8783,"11.537712,104.8783",4,Offline,2024-03-19,20:16:16,1710854176,624d21h54min,1y ago,success
355710090007837,13.675967,102.56282,"13.675967,102.56282",4,Offline,2025-08-14,11:31:51,1755145911,112d6h38min,3m ago,success
355710090361051,13.648474,102.569445,"13.648474,102.569445",4,Offline,2025-08-14,12:34:22,1755149662,112d5h36min,3m ago,success
355710090009601,11.554757,104.905207,"11.554757,104.905207",4,Offline,2024-07-31,23:24:42,1722443082,490d18h45min,1y ago,success
355710090008223,11.520525,104.918792,"11.520525,104.918792",4,Offline,2025-01-24,14:17:36,1737703056,314d3h53min,10m ago,success
355710090538971,11.545615,104.898832,"11.545615,104.898832",4,Offline,2023-08-14,10:15:28,1691982928,843d7h55min,2y ago,success
355710090003653,13.64858,102.569057,"13.64858,102.569057",4,Offline,2022-12-02,08:18:39,1669943919,1098d9h52min,3y ago,success
355710090002481,13.659395,102.559015,"13.659395,102.559015",4,Offline,2024-09-09,23:12:39,1725898359,450d18h58min,1y ago,success
355710090009965,11.562917,104.908882,"11.562917,104.908882",2,Online,2025-12-04,18:08:47,1764846527,0d0h1min,1min ago,success
355710090001244,10.81956,104.426622,"10.81956,104.426622",4,Offline,2025-09-11,03:39:57,1757536797,84d14h30min,2m ago,success
355710090005849,11.496514,104.743862,"11.496514,104.743862",2,Online,2025-12-04,18:08:45,1764846525,0d0h1min,1min ago,success
355710090002432,13.364495,103.848359,"13.364495,103.848359",4,Offline,2025-10-03,00:22:05,1759425725,62d17h48min,2m ago,success
355710090007365,11.545862,104.899379,"11.545862,104.899379",4,Offline,2024-06-25,13:33:17,1719297197,527d4h37min,1y ago,success
355710090003372,11.54549,104.898922,"11.54549,104.898922",4,Offline,2025-03-04,05:53:11,1741042391,275d12h17min,9m ago,success
355710090008306,10.628162,103.520817,"10.628162,103.520817",4,Offline,2024-04-22,22:58:12,1713801492,590d19h12min,1y ago,success
355710090009627,13.64902,102.568154,"13.64902,102.568154",4,Offline,2022-12-01,11:04:52,1669867492,1099d7h5min,3y ago,success
355710090008025,11.594699,104.860104,"11.594699,104.860104",4,Offline,2023-07-06,08:40:26,1688607626,882d9h30min,2y ago,success
355710090047700,11.545597,104.899097,"11.545597,104.899097",4,Offline,2025-02-22,15:17:24,1740212244,285d2h53min,9m ago,success
355710090002762,13.581445,102.89003,"13.581445,102.89003",4,Offline,2025-10-22,02:15:41,1761074141,43d15h54min,1m ago,success
355710090002945,11.594672,104.860252,"11.594672,104.860252",4,Offline,2025-05-24,12:18:43,1748063923,194d5h51min,6m ago,success
355710090225520,11.543949,104.916799,"11.543949,104.916799",4,Offline,2023-03-19,12:20:51,1679203251,991d5h49min,2y ago,success
355710090008157,11.545864,104.899405,"11.545864,104.899405",4,Offline,2024-07-01,14:03:07,1719817387,521d4h7min,1y ago,success
355710090004784,11.473835,104.939617,"11.473835,104.939617",4,Offline,2022-11-29,17:08:57,1669716537,1101d1h1min,3y ago,success
355710090003356,11.457225,104.924062,"11.457225,104.924062",4,Offline,2023-11-23,16:34:56,1700732096,742d1h35min,2y ago,success
355710090009445,11.57328,104.918047,"11.57328,104.918047",4,Offline,2024-07-19,15:04:10,1721376250,503d3h6min,1y ago,success
355710090009205,13.663215,102.580947,"13.663215,102.580947",4,Offline,2025-05-24,11:43:58,1748061838,194d6h26min,6m ago,success
355710090009403,11.576065,104.926352,"11.576065,104.926352",4,Offline,2024-11-09,18:29:50,1731151790,389d23h40min,1y ago,success
355710090007027,11.537049,104.914509,"11.537049,104.914509",4,Offline,2024-12-19,19:29:37,1734611377,349d22h41min,11m ago,success
355710090009148,11.433125,105.043509,"11.433125,105.043509",4,Offline,2023-08-09,01:47:29,1691520449,848d16h23min,2y ago,success
355710090007555,10.959815,105.06029,"10.959815,105.06029",4,Offline,2024-08-01,00:00:03,1722445203,490d18h10min,1y ago,success
355710090051314,11.5204,104.91887,"11.5204,104.91887",4,Offline,2025-05-13,13:22:25,1747117345,205d4h48min,6m ago,success
355710090240974,10.663662,103.297914,"10.663662,103.297914",4,Offline,2025-05-24,12:18:27,1748063907,194d5h52min,6m ago,success
355710090009197,10.632992,103.527499,"10.632992,103.527499",4,Offline,2025-06-09,09:15:59,1749435359,178d8h54min,5m ago,success
355710090003190,13.373389,103.87917,"13.373389,103.87917",4,Offline,2025-04-20,10:59:33,1745121573,228d7h11min,7m ago,success
355710090000659,0,0,"0,0",4,Offline,2022-11-28,10:59:38,1669607978,1102d7h11min,3y ago,success
355710090004750,11.573655,104.83273,"11.573655,104.83273",4,Offline,2024-07-31,19:26:54,1722428814,490d22h43min,1y ago,success
355710090001228,11.545859,104.899419,"11.545859,104.899419",4,Offline,2025-01-27,09:21:27,1737944487,311d8h49min,10m ago,success
355710090359550,10.633612,103.528087,"10.633612,103.528087",4,Offline,2022-12-15,16:55:15,1671098115,1085d1h15min,2y ago,success
355710090004594,11.520865,104.918879,"11.520865,104.918879",4,Offline,2025-08-23,11:04:01,1755921841,103d7h6min,3m ago,success
355710090002077,12.254874,104.64872,"12.254874,104.64872",4,Offline,2023-11-09,08:39:31,1699493971,756d9h31min,2y ago,success
355710090059440,11.558797,104.87065,"11.558797,104.87065",4,Offline,2024-07-23,16:47:21,1721728041,499d1h23min,1y ago,success
355710090001855,11.545817,104.899559,"11.545817,104.899559",4,Offline,2024-06-27,15:50:44,1719478244,525d2h19min,1y ago,success
355710090003174,13.372935,103.840412,"13.372935,103.840412",2,Online,2025-12-04,18:08:05,1764846485,0d0h2min,2min ago,success
355710090004503,11.52132,104.868497,"11.52132,104.868497",2,Online,2025-12-04,18:10:21,1764846621,0d0h0min,0min ago,success
355710090002796,11.568335,104.920302,"11.568335,104.920302",4,Offline,2024-05-03,21:53:11,1714747991,579d20h17min,1y ago,success
355710090005120,11.545887,104.899262,"11.545887,104.899262",4,Offline,2024-10-31,10:10:23,1730344223,399d8h0min,1y ago,success
355710090009833,11.575814,104.910239,"11.575814,104.910239",2,Online,2025-12-04,18:10:12,1764846612,0d0h0min,0min ago,success
355710090359527,13.630104,102.61338,"13.630104,102.61338",4,Offline,2024-07-31,23:31:26,1722443486,490d18h39min,1y ago,success
355710090000295,10.610292,103.53335,"10.610292,103.53335",4,Offline,2025-07-11,11:58:13,1752209893,146d6h12min,4m ago,success
355710090002499,13.659055,102.56771,"13.659055,102.56771",4,Offline,2022-11-25,22:42:14,1669390934,1104d19h28min,3y ago,success
355710090008082,13.665934,102.552522,"13.665934,102.552522",4,Offline,2022-11-25,23:49:47,1669394987,1104d18h20min,3y ago,success
355710090007407,11.50442,104.707252,"11.50442,104.707252",4,Offline,2024-11-16,08:24:29,1731720269,383d9h46min,1y ago,success
355710090004354,11.545937,104.898664,"11.545937,104.898664",4,Offline,2024-06-27,16:34:37,1719480877,525d1h36min,1y ago,success
355710090359253,11.06973,106.155364,"11.06973,106.155364",4,Offline,2024-11-14,12:23:28,1731561808,385d5h47min,1y ago,success
355710090009577,11.545707,104.899544,"11.545707,104.899544",4,Offline,2024-06-25,15:07:07,1719302827,527d3h3min,1y ago,success
355710090009510,11.520335,104.918654,"11.520335,104.918654",4,Offline,2025-08-14,11:56:20,1755147380,112d6h14min,3m ago,success
355710090006854,11.537302,104.883079,"11.537302,104.883079",4,Offline,2024-08-15,14:56:24,1723708584,476d3h14min,1y ago,success
355710090000147,12.334264,106.41374,"12.334264,106.41374",4,Offline,2025-06-25,11:21:15,1750825275,162d6h49min,5m ago,success
355710090005906,11.530475,104.805364,"11.530475,104.805364",4,Offline,2025-06-21,18:18:51,1750504731,165d23h51min,5m ago,success
355710090008066,11.545547,104.898982,"11.545547,104.898982",4,Offline,2024-04-17,12:38:00,1713332280,596d5h32min,1y ago,success
355710090359600,11.551017,104.865385,"11.551017,104.865385",4,Offline,2025-02-10,16:52:53,1739181173,297d1h17min,9m ago,success
355710090001012,11.182752,105.391392,"11.182752,105.391392",4,Offline,2024-10-15,17:20:22,1728987622,415d0h50min,1y ago,success
355710090005039,11.06563,106.112754,"11.06563,106.112754",4,Offline,2025-10-11,21:04:16,1760191456,53d21h6min,1m ago,success
355710090000535,11.245625,104.635449,"11.245625,104.635449",4,Offline,2025-01-30,13:05:12,1738217112,308d5h5min,10m ago,success
355710090009825,11.588327,104.856815,"11.588327,104.856815",4,Offline,2023-07-14,16:19:07,1689326347,874d1h51min,2y ago,success
355710098672582,11.496984,104.805807,"11.496984,104.805807",2,Online,2025-12-04,18:10:24,1764846624,0d0h0min,0min ago,success
355710098623403,10.623277,103.52926,"10.623277,103.52926",2,Online,2025-12-04,18:09:21,1764846561,0d0h1min,1min ago,success
355710090059663,11.545754,104.899194,"11.545754,104.899194",4,Offline,2024-06-24,12:00:43,1719205243,528d6h9min,1y ago,success
355710090008736,13.357779,103.871705,"13.357779,103.871705",4,Offline,2024-04-20,16:50:11,1713606611,593d1h20min,1y ago,success
355710090002440,10.633795,103.52792,"10.633795,103.52792",4,Offline,2025-02-20,15:51:03,1740041463,287d2h19min,9m ago,success
355710090008181,11.545774,104.899482,"11.545774,104.899482",4,Offline,2024-06-08,16:34:31,1717839271,544d1h36min,1y ago,success
355710090359238,11.545872,104.899289,"11.545872,104.899289",4,Offline,2023-12-12,15:45:35,1702370735,723d2h25min,1y ago,success
355710090006805,0,0,"0,0",4,Offline,2025-04-22,15:20:55,1745310055,226d2h49min,7m ago,success
355710090004800,11.546465,104.898077,"11.546465,104.898077",4,Offline,2024-06-25,16:16:15,1719306975,527d1h54min,1y ago,success
355710090005146,11.076547,106.16811,"11.076547,106.16811",4,Offline,2024-06-22,09:39:15,1719023955,530d8h31min,1y ago,success
355710090005930,11.544269,104.92242,"11.544269,104.92242",4,Offline,2025-05-23,10:23:52,1747970632,195d7h46min,6m ago,success
355710090002820,11.518479,104.776142,"11.518479,104.776142",4,Offline,2025-09-10,09:45:07,1757472307,85d8h25min,2m ago,success
355710090002150,11.520694,104.918887,"11.520694,104.918887",4,Offline,2025-01-11,15:38:48,1736584728,327d2h31min,10m ago,success
355710090001954,11.508527,104.82168,"11.508527,104.82168",2,Online,2025-12-04,18:10:10,1764846610,0d0h0min,0min ago,success
355710090005658,11.58472,104.881977,"11.58472,104.881977",4,Offline,2025-02-23,17:39:12,1740307152,284d0h31min,9m ago,success
355710090007787,11.545925,104.899487,"11.545925,104.899487",4,Offline,2024-06-24,15:13:03,1719216783,528d2h57min,1y ago,success
355710090005104,11.570649,104.89243,"11.570649,104.89243",4,Offline,2024-05-19,12:02:31,1716094951,564d6h8min,1y ago,success
355710090000543,13.08377,103.228965,"13.08377,103.228965",4,Offline,2025-06-11,15:56:04,1749632164,176d2h14min,5m ago,success
355710090008884,11.576574,104.88547,"11.576574,104.88547",4,Offline,2023-05-17,11:26:03,1684297563,932d6h44min,2y ago,success
355710090007340,11.545897,104.89941,"11.545897,104.89941",4,Offline,2025-06-11,13:17:29,1749622649,176d4h53min,5m ago,success
355710090009726,11.594972,104.85984,"11.594972,104.85984",4,Offline,2023-05-12,18:47:30,1683892050,936d23h23min,2y ago,success
355710090051355,11.639579,104.536694,"11.639579,104.536694",4,Offline,2024-03-17,19:19:46,1710677986,626d22h50min,1y ago,success
355710090008231,11.545875,104.8995,"11.545875,104.8995",4,Offline,2025-01-18,09:42:00,1737168120,320d8h28min,10m ago,success
355710090059465,11.547629,104.823579,"11.547629,104.823579",4,Offline,2023-05-22,23:43:27,1684773807,926d18h27min,2y ago,success
355710090007100,11.586354,104.875854,"11.586354,104.875854",4,Offline,2023-05-15,13:26:15,1684131975,934d4h44min,2y ago,success
355710090007969,10.622135,103.55936,"10.622135,103.55936",4,Offline,2025-12-04,10:30:18,1764819018,0d7h40min,7h ago,success
355710090008058,13.659562,102.559724,"13.659562,102.559724",4,Offline,2024-07-31,23:53:39,1722444819,490d18h17min,1y ago,success
355710090009213,11.591972,104.91061,"11.591972,104.91061",2,Online,2025-12-04,18:10:18,1764846618,0d0h0min,0min ago,success
355710090359667,11.543185,104.835857,"11.543185,104.835857",4,Offline,2024-07-14,13:23:13,1720938193,508d4h47min,1y ago,success
355710090009460,11.263067,105.027104,"11.263067,105.027104",2,Online,2025-12-04,18:09:41,1764846581,0d0h0min,0min ago,success
355710090005823,11.53016,104.80238,"11.53016,104.80238",4,Offline,2024-10-24,07:44:14,1729730654,406d10h26min,1y ago,success
355710090009379,11.545659,104.899214,"11.545659,104.899214",4,Offline,2024-06-22,09:20:41,1719022841,530d8h49min,1y ago,success
355710090000428,13.630412,102.632884,"13.630412,102.632884",4,Offline,2022-11-21,17:41:27,1669027287,1109d0h29min,3y ago,success
355710090007118,11.520379,104.918769,"11.520379,104.918769",4,Offline,2025-05-08,15:42:51,1746693771,210d2h27min,7m ago,success
355710090004131,11.545915,104.899295,"11.545915,104.899295",4,Offline,2025-05-24,12:18:33,1748063913,194d5h52min,6m ago,success
355710090000345,11.572587,104.816225,"11.572587,104.816225",4,Offline,2024-11-02,13:08:15,1730527695,397d5h2min,1y ago,success
355710090005195,11.440045,105.028487,"11.440045,105.028487",4,Offline,2025-09-27,18:50:26,1758973826,67d23h20min,2m ago,success
355710090005021,13.09198,103.196275,"13.09198,103.196275",4,Offline,2025-05-21,04:53:57,1747778037,197d13h16min,6m ago,success
355710090005609,11.196684,105.552375,"11.196684,105.552375",4,Offline,2025-04-13,15:48:40,1744534120,235d2h22min,7m ago,success
355710090005278,11.52042,104.918814,"11.52042,104.918814",4,Offline,2025-05-10,11:26:29,1746851189,208d6h44min,6m ago,success
355710090001384,11.576774,104.923879,"11.576774,104.923879",2,Online,2025-12-04,18:10:08,1764846608,0d0h0min,0min ago,success
355710090007878,12.9213,104.582965,"12.9213,104.582965",2,Online,2025-12-04,18:03:42,1764846222,0d0h6min,6min ago,success
355710090003364,11.545662,104.898997,"11.545662,104.898997",4,Offline,2023-12-04,10:32:17,1701660737,731d7h38min,2y ago,success
355710090003588,10.617237,103.521855,"10.617237,103.521855",4,Offline,2024-11-06,03:15:06,1730837706,393d14h55min,1y ago,success
355710090359758,11.047715,103.898502,"11.047715,103.898502",4,Offline,2025-02-22,15:18:44,1740212324,285d2h51min,9m ago,success
355710090001988,11.506044,104.893052,"11.506044,104.893052",4,Offline,2022-11-19,13:57:51,1668841071,1111d4h12min,3y ago,success
355710090073078,11.545704,104.899339,"11.545704,104.899339",4,Offline,2023-12-08,16:46:53,1702028813,727d1h23min,1y ago,success
355710090009395,13.642079,102.578735,"13.642079,102.578735",4,Offline,2024-07-27,22:03:37,1722092617,494d20h7min,1y ago,success
355710090009064,10.608524,103.628199,"10.608524,103.628199",4,Offline,2024-06-19,16:44:01,1718790241,533d1h26min,1y ago,success
355710090002713,11.541129,104.818369,"11.541129,104.818369",4,Offline,2023-10-10,19:32:51,1696941171,785d22h37min,2y ago,success
355710090004727,11.334077,105.241279,"11.334077,105.241279",4,Offline,2024-01-10,09:44:26,1704854666,694d8h26min,1y ago,success
355710090007092,0,0,"0,0",4,Offline,2022-11-18,16:24:20,1668763460,1112d1h46min,3y ago,success
355710090008272,11.252869,104.203649,"11.252869,104.203649",4,Offline,2025-07-08,14:08:21,1751958501,149d4h2min,4m ago,success
355710090000469,11.520567,104.918969,"11.520567,104.918969",4,Offline,2025-05-10,12:49:03,1746856143,208d5h21min,6m ago,success
355710090002564,11.520795,104.797335,"11.520795,104.797335",4,Offline,2023-06-24,15:33:11,1687595591,894d2h37min,2y ago,success
355710090005567,11.545524,104.8991,"11.545524,104.8991",4,Offline,2024-06-18,18:07:02,1718708822,534d0h3min,1y ago,success
355710090005401,11.53408,104.826609,"11.53408,104.826609",4,Offline,2025-09-01,12:22:54,1756704174,94d5h47min,3m ago,success
355710090003786,11.520434,104.918862,"11.520434,104.918862",4,Offline,2025-05-10,12:57:43,1746856663,208d5h12min,6m ago,success
355710090008801,11.545969,104.899145,"11.545969,104.899145",4,Offline,2025-11-18,12:04:45,1763442285,16d6h5min,16d ago,success
355710090009692,11.44112,104.890885,"11.44112,104.890885",4,Offline,2025-09-10,21:29:25,1757514565,84d20h41min,2m ago,success
355710090006029,13.359757,103.873115,"13.359757,103.873115",2,Online,2025-12-04,18:10:08,1764846608,0d0h0min,0min ago,success
355710090007803,13.65155,102.59386,"13.65155,102.59386",4,Offline,2023-09-09,17:23:59,1694255039,817d0h46min,2y ago,success
355710090004412,11.520544,104.918705,"11.520544,104.918705",4,Offline,2025-02-10,17:04:57,1739181897,297d1h5min,9m ago,success
355710090001814,13.661804,102.581017,"13.661804,102.581017",4,Offline,2025-04-19,13:10:07,1745043007,229d5h0min,7m ago,success
355710090007159,11.517575,104.747465,"11.517575,104.747465",4,Offline,2025-12-04,15:29:15,1764836955,0d2h41min,2h ago,success
355710090007316,11.555774,104.922862,"11.555774,104.922862",2,Online,2025-12-04,18:10:05,1764846605,0d0h0min,0min ago,success
355710090005633,11.520265,104.918649,"11.520265,104.918649",4,Offline,2025-04-29,16:33:12,1745919192,219d1h37min,7m ago,success
355710090002705,13.662579,102.557384,"13.662579,102.557384",4,Offline,2024-06-20,10:37:37,1718854657,532d7h33min,1y ago,success
355710090008256,11.594614,104.86024,"11.594614,104.86024",4,Offline,2025-06-03,18:00:58,1748948458,184d0h9min,6m ago,success
355710090009338,13.659377,102.553089,"13.659377,102.553089",4,Offline,2025-09-08,07:53:01,1757292781,87d10h17min,2m ago,success
355710090003240,11.545924,104.899367,"11.545924,104.899367",4,Offline,2025-10-24,10:39:17,1761277157,41d7h31min,1m ago,success
355710090004255,11.59425,104.860495,"11.59425,104.860495",4,Offline,2023-03-29,20:52:49,1680097969,980d21h17min,2y ago,success
355710090007076,13.357585,103.871772,"13.357585,103.871772",4,Offline,2025-01-22,14:08:11,1737529691,316d4h2min,10m ago,success
355710090008009,11.57217,104.861622,"11.57217,104.861622",4,Offline,2023-02-06,04:06:28,1675631188,1032d14h4min,2y ago,success
355710090255246,11.092654,106.142974,"11.092654,106.142974",4,Offline,2025-12-04,17:43:19,1764844999,0d0h27min,27min ago,success
355710090008199,11.531437,104.861779,"11.531437,104.861779",4,Offline,2023-09-16,22:58:44,1694879924,809d19h11min,2y ago,success
355710090005302,11.546352,104.898974,"11.546352,104.898974",4,Offline,2025-08-14,11:28:57,1755145737,112d6h41min,3m ago,success
355710090008538,11.538977,104.887914,"11.538977,104.887914",4,Offline,2025-02-20,10:13:02,1740021182,287d7h57min,9m ago,success
355710090005237,13.67022,102.57035,"13.67022,102.57035",4,Offline,2024-09-08,11:53:18,1725771198,452d6h17min,1y ago,success
355710090008447,11.546032,104.899272,"11.546032,104.899272",4,Offline,2025-08-11,10:51:49,1754884309,115d7h18min,3m ago,success
355710090003042,11.509147,104.859834,"11.509147,104.859834",4,Offline,2024-06-21,09:48:30,1718938110,531d8h22min,1y ago,success
355710090008462,13.670197,102.579335,"13.670197,102.579335",4,Offline,2022-12-01,16:06:08,1669885568,1099d2h4min,3y ago,success
355710090008207,11.545909,104.903814,"11.545909,104.903814",2,Online,2025-12-04,18:09:14,1764846554,0d0h1min,1min ago,success
355710090009874,11.54603,104.899217,"11.54603,104.899217",4,Offline,2025-07-05,09:03:40,1751681020,152d9h7min,5m ago,success
355710090003216,13.661252,102.621615,"13.661252,102.621615",4,Offline,2025-12-04,12:28:27,1764826107,0d5h42min,5h ago,success
355710090002648,10.620819,103.519525,"10.620819,103.519525",4,Offline,2023-01-13,14:22:20,1673594540,1056d3h48min,2y ago,success
355710090006417,10.61709,103.5368,"10.61709,103.5368",4,Offline,2025-02-22,15:42:16,1740213736,285d2h28min,9m ago,success
355710090009387,13.370925,103.843665,"13.370925,103.843665",4,Offline,2023-12-14,10:13:32,1702523612,721d7h57min,1y ago,success
355710090005583,12.940437,103.352452,"12.940437,103.352452",4,Offline,2025-04-26,09:08:25,1745633305,222d9h2min,7m ago,success
355710090005179,13.651934,102.564467,"13.651934,102.564467",4,Offline,2022-11-19,03:40:04,1668804004,1111d14h30min,3y ago,success
355710090000055,13.09171,103.199415,"13.09171,103.199415",4,Offline,2024-08-01,00:39:48,1722447588,490d17h30min,1y ago,success
355710090008041,11.527597,104.948614,"11.527597,104.948614",2,Online,2025-12-04,18:09:06,1764846546,0d0h1min,1min ago,success
355710090002770,11.5457,104.898959,"11.5457,104.898959",4,Offline,2024-06-12,13:42:27,1718174547,540d4h28min,1y ago,success
355710090005088,11.581677,104.916584,"11.581677,104.916584",2,Online,2025-12-04,18:08:52,1764846532,0d0h1min,1min ago,success
355710098618767,10.61852,103.541212,"10.61852,103.541212",4,Offline,2024-05-26,08:24:45,1716686685,557d9h45min,1y ago,success
355710090004552,11.535722,104.823119,"11.535722,104.823119",4,Offline,2024-10-08,21:19:15,1728397155,421d20h51min,1y ago,success
355710090006995,11.520567,104.918949,"11.520567,104.918949",4,Offline,2025-06-09,12:44:48,1749447888,178d5h25min,5m ago,success
355710090007589,11.530607,104.805735,"11.530607,104.805735",4,Offline,2024-08-20,01:09:44,1724090984,471d17h0min,1y ago,success
355710090007894,11.55594,104.861029,"11.55594,104.861029",4,Offline,2023-07-11,12:40:53,1689054053,877d5h29min,2y ago,success
355710090008645,11.520519,104.918835,"11.520519,104.918835",4,Offline,2024-12-26,15:16:03,1735200963,343d2h54min,11m ago,success
355710090001764,13.723395,102.65982,"13.723395,102.65982",2,Online,2025-12-04,18:08:42,1764846522,0d0h1min,1min ago,success
355710090005708,11.545549,104.898864,"11.545549,104.898864",4,Offline,2024-06-21,05:49:19,1718923759,531d12h21min,1y ago,success
355710090006813,11.545692,104.899195,"11.545692,104.899195",4,Offline,2024-06-06,09:44:54,1717641894,546d8h25min,1y ago,success
355710090005450,11.597765,104.870509,"11.597765,104.870509",4,Offline,2025-09-06,07:11:38,1757117498,89d10h59min,2m ago,success
355710090001939,13.670019,102.579115,"13.670019,102.579115",4,Offline,2025-01-22,14:07:57,1737529677,316d4h2min,10m ago,success
355710090009809,11.54587,104.899369,"11.54587,104.899369",4,Offline,2024-06-20,09:23:28,1718850208,532d8h47min,1y ago,success
355710090005880,11.545844,104.899455,"11.545844,104.899455",4,Offline,2024-06-13,09:45:53,1718246753,539d8h24min,1y ago,success
355710090000287,13.669989,102.579047,"13.669989,102.579047",4,Offline,2025-05-24,12:49:22,1748065762,194d5h21min,6m ago,success
355710090007886,11.545524,104.89899,"11.545524,104.89899",4,Offline,2023-12-26,20:18:03,1703596683,708d21h52min,1y ago,success
355710090005252,10.543622,103.65649,"10.543622,103.65649",4,Offline,2025-04-29,16:03:47,1745917427,219d2h6min,7m ago,success
355710090004438,11.525799,104.9181,"11.525799,104.9181",2,Online,2025-12-04,18:06:36,1764846396,0d0h4min,4min ago,success
355710090003398,11.545844,104.899195,"11.545844,104.899195",4,Offline,2024-04-27,15:10:12,1714205412,586d3h0min,1y ago,success
355710090004453,10.621984,103.539709,"10.621984,103.539709",4,Offline,2024-08-24,10:51:41,1724471501,467d7h18min,1y ago,success
355710090006664,11.550389,104.889862,"11.550389,104.889862",4,Offline,2025-08-20,14:57:22,1755676642,106d3h13min,3m ago,success
355710090003281,13.660095,102.563185,"13.660095,102.563185",4,Offline,2024-06-19,15:30:22,1718785822,533d2h40min,1y ago,success
355710090009049,13.67005,102.579149,"13.67005,102.579149",4,Offline,2024-06-14,15:48:46,1718354926,538d2h21min,1y ago,success
355710090005385,11.540465,104.876324,"11.540465,104.876324",2,Online,2025-12-04,18:06:03,1764846363,0d0h4min,4min ago,success
355710090004743,12.112147,105.436739,"12.112147,105.436739",4,Offline,2025-10-01,23:25:07,1759335907,63d18h45min,2m ago,success
355710090008710,11.545759,104.899302,"11.545759,104.899302",4,Offline,2024-06-11,16:42:26,1718098946,541d1h28min,1y ago,success
355710090359741,11.461069,104.958312,"11.461069,104.958312",4,Offline,2023-01-06,03:37:51,1672951071,1063d14h32min,2y ago,success
355710090359543,11.545699,104.898845,"11.545699,104.898845",4,Offline,2024-02-21,10:31:38,1708486298,652d7h39min,1y ago,success
355710090000915,11.584407,104.90063,"11.584407,104.90063",4,Offline,2024-05-30,17:39:33,1717065573,553d0h31min,1y ago,success
355710090004883,11.545819,104.899379,"11.545819,104.899379",4,Offline,2025-07-12,16:07:10,1752311230,145d2h3min,4m ago,success
355710090007191,11.518675,104.918537,"11.518675,104.918537",4,Offline,2024-12-17,09:41:07,1734403267,352d8h29min,11m ago,success
355710090005575,11.545794,104.899412,"11.545794,104.899412",4,Offline,2025-05-13,15:20:18,1747124418,205d2h50min,6m ago,success
355710090002663,10.6184,103.537237,"10.6184,103.537237",4,Offline,2024-09-19,01:05:10,1726682710,441d17h5min,1y ago,success
355710090004206,13.669315,102.579334,"13.669315,102.579334",4,Offline,2024-06-29,12:06:09,1719637569,523d6h4min,1y ago,success
355710090009163,13.671979,102.563142,"13.671979,102.563142",4,Offline,2024-06-19,08:10:44,1718759444,533d9h59min,1y ago,success
355710090005682,11.545844,104.899319,"11.545844,104.899319",4,Offline,2024-05-07,11:08:06,1715054886,576d7h2min,1y ago,success
355710090000071,11.58865,104.881884,"11.58865,104.881884",4,Offline,2023-08-28,21:46:36,1693233996,828d20h24min,2y ago,success
355710090001947,13.670115,102.579234,"13.670115,102.579234",4,Offline,2024-08-31,14:24:10,1725089050,460d3h46min,1y ago,success
355710090002887,11.597085,104.906899,"11.597085,104.906899",4,Offline,2025-09-11,03:42:59,1757536979,84d14h27min,2m ago,success
355710090008934,11.556839,104.883689,"11.556839,104.883689",2,Online,2025-12-04,18:06:53,1764846413,0d0h3min,3min ago,success
355710090008967,11.520447,104.918865,"11.520447,104.918865",4,Offline,2025-09-01,16:23:29,1756718609,94d1h47min,3m ago,success
355710090004024,13.648207,102.569385,"13.648207,102.569385",4,Offline,2024-01-25,15:14:06,1706170446,679d2h56min,1y ago,success
355710090009486,11.545822,104.899207,"11.545822,104.899207",4,Offline,2025-02-10,11:53:08,1739163188,297d6h17min,9m ago,success
355710090008512,13.677724,102.565447,"13.677724,102.565447",4,Offline,2025-09-10,15:04:33,1757491473,85d3h6min,2m ago,success
355710090009239,13.657445,102.564944,"13.657445,102.564944",4,Offline,2024-04-01,16:33:50,1711964030,612d1h36min,1y ago,success
355710090359675,11.545777,104.898877,"11.545777,104.898877",4,Offline,2024-12-26,11:44:29,1735188269,343d6h26min,11m ago,success
355710090359733,11.590245,104.909775,"11.590245,104.909775",4,Offline,2023-08-02,06:12:50,1690931570,855d11h57min,2y ago,success
355710090001640,13.68945,102.576002,"13.68945,102.576002",4,Offline,2024-01-27,22:58:37,1706371117,676d19h12min,1y ago,success
355710090008777,11.545677,104.898717,"11.545677,104.898717",4,Offline,2024-06-10,16:52:12,1718013132,542d1h18min,1y ago,success
355710090009007,11.520332,104.918615,"11.520332,104.918615",4,Offline,2025-02-15,14:16:32,1739603792,292d3h54min,9m ago,success
355710090361242,11.545814,104.899392,"11.545814,104.899392",4,Offline,2024-06-07,09:42:21,1717728141,545d8h28min,1y ago,success
355710090001343,13.655015,102.560692,"13.655015,102.560692",4,Offline,2024-12-05,01:51:10,1733338270,364d16h19min,12m ago,success
